input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
2ad86cc1-bbac-461b-ac2a-f3bacf21f7fd,https://www.google.com/maps/place/Peluquer%C3%ADa+Estilos/data=!4m7!3m6!1s0xd72f7c6ffcada2b:0x7b705d14162f9b1c!8m2!3d36.7297306!4d-4.4156461!16s%2Fg%2F1z44cd96l!19sChIJK9rK_8b3cg0RHJsvFhRdcHs?authuser=0&hl=es&rclk=1,Peluquería Estilos,Peluquería,"C. Manrique, 19, Distrito Centro, 29013 Málaga","{""jueves"":[""10:00–13:30"",""16:00–20:00""]}",{},https://peluqueriaestilos.com/,952 26 87 21,PHHM+VP Málaga,0,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.729731,-4.415646,8894711604909677340,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerGadGLyYyXo2UJOGJFDPN-mLIs2OLA_hrdJrk4qLKJgtPZKBJXmOgFwOrIHoyIW48pkvH-eui02ZTR1gB5f4NxP5hvntUIxWPDKBMEyB2wAURK6FzeQWDX4YVTLAu2dugAYsGq=w408-h839-k-no,Europe/Madrid,,0xd72f7c6ffcada2b:0x7b705d14162f9b1c,ChIJK9rK_8b3cg0RHJsvFhRdcHs,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Peluquería Estilos (propietario)"",""link"":""""}","{""borough"":""Distrito Centro"",""street"":""C. Manrique, 19"",""city"":""Málaga"",""postal_code"":""29013"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aseo adaptado para sillas de ruedas"",""enabled"":true}]}]",[],null,
2ad86cc1-bbac-461b-ac2a-f3bacf21f7fd,https://www.google.com/maps/place/s%27tylo+peluqueras/data=!4m7!3m6!1s0xd725a87ab68fb6b:0x3fe18cecd3387939!8m2!3d36.7139317!4d-4.2716733!16s%2Fg%2F12lkp33ft!19sChIJa_toq4dacg0ROXk40-yM4T8?authuser=0&hl=es&rclk=1,s'tylo peluqueras,Peluquería,"C. Andrés García Maldonado, 6, 29730 Rincón de la Victoria, Málaga","{""jueves"":[""10:00–18:00""]}",{},https://www.stylopeluqueras.com/,952 40 65 77,PP7H+H8 Rincón de la Victoria,0,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.713932,-4.271673,4603115242933221689,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqFEE0o2lLF6TX6j9sRnWZF6WZPAbqdWQSjvoY2RKTCyB1Mv4YNZMzasOBWi2hc5bDSUcwe9MkdFl153jEcZJjTi-esQPB2hvL1fGF-qZDwhcOLnQOmfbTnp0BoeZ5tFsB_dlv2gQ=w408-h725-k-no,Europe/Madrid,,0xd725a87ab68fb6b:0x3fe18cecd3387939,ChIJa_toq4dacg0ROXk40-yM4T8,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""110903658541787102529"",""name"":""s'tylo peluqueras (propietario)"",""link"":""https://www.google.com/maps/contrib/110903658541787102529""}","{""borough"":"""",""street"":""C. Andrés García Maldonado, 6"",""city"":""Rincón de la Victoria"",""postal_code"":""29730"",""state"":""Málaga"",""country"":""ES""}",null,[],null,
